image,couple_id,confidence,x1,y1,x2,y2,center_x,center_y
LAT_FORM_FB_AD_TP_080.jpg,1,0.949,378.77,171.86,448.8,254.3,413.78,213.08
LAT_FORM_FB_AD_TP_080.jpg,2,0.948,445.61,304.57,524.67,380.33,485.14,342.45
LAT_FORM_FB_AD_TP_080.jpg,3,0.943,606.06,70.8,688.65,154.23,647.35,112.52
LAT_FORM_FB_AD_TP_080.jpg,4,0.941,528.13,176.73,603.1,273.46,565.62,225.1
LAT_FORM_FB_AD_TP_080.jpg,5,0.937,271.27,316.85,350.64,384.9,310.96,350.88
LAT_FORM_FB_AD_TP_080.jpg,6,0.935,282.23,100.97,371.71,177.27,326.97,139.12
LAT_FORM_FB_AD_TP_080.jpg,7,0.923,606.51,321.41,694.58,381.41,650.54,351.41
LAT_FORM_FB_AD_TP_080.jpg,8,0.913,456.12,72.76,522.55,166.01,489.34,119.38
LAT_FORM_FB_AD_TP_081.jpg,1,0.954,538.3,160.6,610.98,251.45,574.64,206.02
LAT_FORM_FB_AD_TP_081.jpg,2,0.952,385.75,156.74,434.08,241.85,409.91,199.29
LAT_FORM_FB_AD_TP_081.jpg,3,0.938,631.99,59.76,679.45,145.43,655.72,102.59
LAT_FORM_FB_AD_TP_081.jpg,4,0.933,447.37,281.78,500.89,382.61,474.13,332.19
LAT_FORM_FB_AD_TP_081.jpg,5,0.899,467.29,58.29,507.39,161.34,487.34,109.82
LAT_FORM_FB_AD_TP_081.jpg,6,0.893,287.02,285.24,343.03,392.69,315.03,338.96
LAT_FORM_FB_AD_TP_081.jpg,7,0.881,624.82,304.3,704.29,375.43,664.55,339.86
LAT_FORM_FB_AD_TP_081.jpg,8,0.824,289.89,76.9,344.05,175.14,316.97,126.02
LAT_FORM_FB_AD_TP_082.jpg,1,0.942,588.28,120.08,654.11,191.71,621.19,155.9
LAT_FORM_FB_AD_TP_082.jpg,2,0.939,313.47,359.04,400.71,424.24,357.09,391.64
LAT_FORM_FB_AD_TP_082.jpg,3,0.934,396.95,262.64,467.07,316.12,432.01,289.38
LAT_FORM_FB_AD_TP_082.jpg,4,0.931,461.46,460.68,528.63,526.06,495.05,493.37
LAT_FORM_FB_AD_TP_082.jpg,5,0.927,359.62,153.71,423.58,218.97,391.6,186.34
LAT_FORM_FB_AD_TP_082.jpg,6,0.926,523.4,256.52,586.07,316.13,554.74,286.32
LAT_FORM_FB_AD_TP_082.jpg,7,0.918,486.16,101.99,547.38,171.47,516.77,136.73
LAT_FORM_FB_AD_TP_082.jpg,8,0.901,591.01,391.33,669.77,445.97,630.39,418.65
LAT_FORM_FB_AD_TP_083.jpg,1,0.961,603.3,158.87,655.32,219.0,629.31,188.93
LAT_FORM_FB_AD_TP_083.jpg,2,0.934,484.07,105.92,549.68,167.58,516.88,136.75
LAT_FORM_FB_AD_TP_083.jpg,3,0.93,350.76,154.19,404.63,219.02,377.69,186.6
LAT_FORM_FB_AD_TP_083.jpg,4,0.93,531.5,271.69,582.03,333.33,556.77,302.51
LAT_FORM_FB_AD_TP_083.jpg,5,0.928,605.19,383.26,671.13,452.01,638.16,417.64
LAT_FORM_FB_AD_TP_083.jpg,6,0.921,480.92,461.17,535.22,526.9,508.07,494.04
LAT_FORM_FB_AD_TP_083.jpg,7,0.916,349.89,367.27,411.37,430.81,380.63,399.04
LAT_FORM_FB_AD_TP_083.jpg,8,0.843,399.89,270.16,472.21,332.16,436.05,301.16
LAT_FORM_FB_AD_TP_084.jpg,1,0.953,358.49,170.27,430.32,225.72,394.41,197.99
LAT_FORM_FB_AD_TP_084.jpg,2,0.952,598.6,168.5,661.16,228.73,629.88,198.61
LAT_FORM_FB_AD_TP_084.jpg,3,0.946,491.84,118.37,550.52,189.64,521.18,154.0
LAT_FORM_FB_AD_TP_084.jpg,4,0.937,484.61,460.36,543.66,535.91,514.13,498.13
LAT_FORM_FB_AD_TP_084.jpg,5,0.933,365.87,389.78,437.13,448.89,401.5,419.34
LAT_FORM_FB_AD_TP_084.jpg,6,0.926,604.85,404.03,675.06,468.8,639.96,436.41
LAT_FORM_FB_AD_TP_084.jpg,7,0.92,532.05,295.34,589.45,349.19,560.75,322.27
LAT_FORM_FB_AD_TP_084.jpg,8,0.917,417.29,285.35,483.69,339.94,450.49,312.65
LAT_FORM_FB_AD_TP_085.jpg,1,0.96,479.31,451.88,549.38,528.38,514.34,490.13
LAT_FORM_FB_AD_TP_085.jpg,2,0.951,336.11,144.72,414.72,225.85,375.42,185.28
LAT_FORM_FB_AD_TP_085.jpg,3,0.95,363.9,378.51,431.19,458.26,397.55,418.38
LAT_FORM_FB_AD_TP_085.jpg,4,0.943,409.85,285.71,480.05,358.72,444.95,322.22
LAT_FORM_FB_AD_TP_085.jpg,5,0.943,607.45,407.77,674.17,475.96,640.81,441.86
LAT_FORM_FB_AD_TP_085.jpg,6,0.933,483.45,118.69,549.65,196.95,516.55,157.82
LAT_FORM_FB_AD_TP_085.jpg,7,0.925,611.52,166.86,665.34,235.95,638.43,201.41
LAT_FORM_FB_AD_TP_085.jpg,8,0.687,521.67,292.13,582.84,373.75,552.25,332.94
LAT_FORM_FB_AD_TP_086.jpg,1,0.953,380.29,108.41,431.46,186.5,405.87,147.45
LAT_FORM_FB_AD_TP_086.jpg,2,0.943,425.55,246.65,474.51,330.23,450.03,288.44
LAT_FORM_FB_AD_TP_086.jpg,3,0.939,496.94,283.83,541.66,361.09,519.3,322.46
LAT_FORM_FB_AD_TP_086.jpg,4,0.938,505.68,104.21,556.37,177.83,531.02,141.02
LAT_FORM_FB_AD_TP_086.jpg,5,0.935,480.95,435.64,531.66,513.89,506.31,474.77
LAT_FORM_FB_AD_TP_086.jpg,6,0.876,602.04,399.86,661.06,477.03,631.55,438.44
LAT_FORM_FB_AD_TP_086.jpg,7,0.718,605.32,186.38,658.83,254.3,632.08,220.34
LAT_FORM_FB_AD_TP_086.jpg,8,0.619,359.99,340.46,416.32,429.89,388.16,385.18
LAT_FORM_FB_AD_TP_087.jpg,1,0.97,474.09,320.39,542.85,397.79,508.47,359.09
LAT_FORM_FB_AD_TP_087.jpg,2,0.96,526.58,427.14,604.44,505.16,565.51,466.15
LAT_FORM_FB_AD_TP_087.jpg,3,0.959,473.28,136.98,544.97,209.65,509.12,173.31
LAT_FORM_FB_AD_TP_087.jpg,4,0.956,422.44,226.93,493.03,291.58,457.73,259.25
LAT_FORM_FB_AD_TP_087.jpg,5,0.956,528.99,226.68,599.2,291.56,564.1,259.12
LAT_FORM_FB_AD_TP_087.jpg,6,0.951,583.25,331.34,651.01,405.83,617.13,368.58
LAT_FORM_FB_AD_TP_087.jpg,7,0.949,357.4,321.61,432.48,389.63,394.94,355.62
LAT_FORM_FB_AD_TP_087.jpg,8,0.93,421.02,414.7,491.71,495.56,456.36,455.13
LAT_FORM_FB_AD_TP_088.jpg,1,0.964,525.65,425.5,604.06,502.08,564.86,463.79
LAT_FORM_FB_AD_TP_088.jpg,2,0.963,422.19,223.74,492.62,289.66,457.4,256.7
LAT_FORM_FB_AD_TP_088.jpg,3,0.955,528.57,228.2,599.72,292.47,564.14,260.34
LAT_FORM_FB_AD_TP_088.jpg,4,0.955,581.89,332.07,655.93,406.18,618.91,369.12
LAT_FORM_FB_AD_TP_088.jpg,5,0.953,472.21,139.48,544.92,210.29,508.56,174.88
LAT_FORM_FB_AD_TP_088.jpg,6,0.951,357.36,316.36,431.68,387.08,394.52,351.72
LAT_FORM_FB_AD_TP_088.jpg,7,0.938,417.75,416.39,491.85,495.24,454.8,455.81
LAT_FORM_FB_AD_TP_089.jpg,1,0.959,547.17,424.55,650.95,500.95,599.06,462.75
LAT_FORM_FB_AD_TP_089.jpg,2,0.953,461.44,73.53,555.61,175.85,508.53,124.69
LAT_FORM_FB_AD_TP_089.jpg,3,0.95,562.72,207.0,650.05,298.84,606.39,252.92
LAT_FORM_FB_AD_TP_089.jpg,4,0.949,620.87,72.89,731.65,158.64,676.26,115.77
LAT_FORM_FB_AD_TP_089.jpg,5,0.948,271.64,300.4,373.76,370.53,322.7,335.46
LAT_FORM_FB_AD_TP_089.jpg,6,0.942,366.97,178.36,463.73,267.83,415.35,223.09
LAT_FORM_FB_AD_TP_089.jpg,7,0.734,345.67,427.24,457.71,507.06,401.69,467.15
LAT_FORM_FB_AD_TP_089.jpg,8,0.514,457.92,286.5,551.45,371.68,504.69,329.09
LAT_FORM_FB_AD_TP_090.jpg,1,0.964,369.55,188.07,457.74,277.49,413.65,232.78
LAT_FORM_FB_AD_TP_090.jpg,2,0.962,354.88,436.69,446.59,522.86,400.74,479.78
LAT_FORM_FB_AD_TP_090.jpg,3,0.957,546.5,412.18,635.68,507.91,591.09,460.04
LAT_FORM_FB_AD_TP_090.jpg,4,0.952,273.07,305.92,372.27,380.31,322.67,343.11
LAT_FORM_FB_AD_TP_090.jpg,5,0.943,456.12,311.3,542.98,390.42,499.55,350.86
LAT_FORM_FB_AD_TP_090.jpg,6,0.942,612.89,70.68,708.02,162.52,660.45,116.6
LAT_FORM_FB_AD_TP_090.jpg,7,0.694,566.48,207.95,629.81,301.23,598.14,254.59
LAT_FORM_FB_AD_TP_090.jpg,8,0.575,464.99,76.78,544.57,177.07,504.78,126.92
LAT_FORM_FB_AD_TP_091.jpg,1,0.958,273.17,332.2,341.74,391.19,307.45,361.69
LAT_FORM_FB_AD_TP_091.jpg,2,0.946,471.49,117.83,525.95,181.57,498.72,149.7
LAT_FORM_FB_AD_TP_091.jpg,3,0.938,462.27,346.74,513.44,406.54,487.85,376.64
LAT_FORM_FB_AD_TP_091.jpg,4,0.937,354.34,466.16,424.78,538.17,389.56,502.16
LAT_FORM_FB_AD_TP_091.jpg,5,0.93,373.64,212.76,436.47,278.47,405.05,245.62
LAT_FORM_FB_AD_TP_091.jpg,6,0.921,568.54,234.86,622.17,289.97,595.36,262.41
LAT_FORM_FB_AD_TP_091.jpg,7,0.921,555.86,455.0,623.12,516.5,589.49,485.75
LAT_FORM_FB_AD_TP_091.jpg,8,0.919,605.72,103.95,667.02,165.44,636.37,134.7
LAT_FORM_FB_AD_TP_092.jpg,1,0.956,525.56,477.73,594.56,541.07,560.06,509.4
LAT_FORM_FB_AD_TP_092.jpg,2,0.956,245.94,355.03,325.29,413.56,285.62,384.29
LAT_FORM_FB_AD_TP_092.jpg,3,0.941,322.55,494.35,409.77,556.93,366.16,525.64
LAT_FORM_FB_AD_TP_092.jpg,4,0.941,545.7,113.77,607.89,185.65,576.79,149.71
LAT_FORM_FB_AD_TP_092.jpg,5,0.938,337.27,249.19,412.33,312.84,374.8,281.02
LAT_FORM_FB_AD_TP_092.jpg,6,0.937,541.27,261.14,599.08,331.97,570.18,296.55
LAT_FORM_FB_AD_TP_092.jpg,7,0.934,431.93,365.89,501.01,417.19,466.47,391.54
LAT_FORM_FB_AD_TP_092.jpg,8,0.927,452.35,150.83,506.37,240.15,479.36,195.49
LAT_FORM_FB_AD_TP_093.jpg,1,0.96,328.06,270.22,386.77,334.65,357.41,302.43
LAT_FORM_FB_AD_TP_093.jpg,2,0.947,503.16,493.16,581.79,554.94,542.47,524.05
LAT_FORM_FB_AD_TP_093.jpg,3,0.946,239.74,378.46,307.58,442.75,273.66,410.61
LAT_FORM_FB_AD_TP_093.jpg,4,0.942,503.93,123.34,575.1,188.83,539.52,156.08
LAT_FORM_FB_AD_TP_093.jpg,5,0.92,513.92,291.3,576.94,346.5,545.43,318.9
LAT_FORM_FB_AD_TP_093.jpg,6,0.92,422.24,187.6,494.35,264.92,458.29,226.26
LAT_FORM_FB_AD_TP_093.jpg,7,0.912,416.73,365.37,477.94,420.17,447.34,392.77
LAT_FORM_FB_AD_TP_093.jpg,8,0.856,309.58,517.42,377.2,588.68,343.39,553.05
LAT_FORM_FB_AD_TP_094.jpg,1,0.951,286.97,502.78,386.69,568.82,336.83,535.8
LAT_FORM_FB_AD_TP_094.jpg,2,0.944,463.98,465.67,566.61,537.54,515.29,501.6
LAT_FORM_FB_AD_TP_094.jpg,3,0.934,208.49,382.97,321.64,437.56,265.06,410.27
LAT_FORM_FB_AD_TP_094.jpg,4,0.932,473.38,102.64,559.63,175.15,516.51,138.9
LAT_FORM_FB_AD_TP_094.jpg,5,0.931,475.3,279.89,563.1,344.95,519.2,312.42
LAT_FORM_FB_AD_TP_094.jpg,6,0.924,397.4,192.62,485.64,251.54,441.52,222.08
LAT_FORM_FB_AD_TP_094.jpg,7,0.563,301.42,269.33,392.44,339.98,346.93,304.66
LAT_FORM_FB_AD_TP_094.jpg,8,0.556,301.22,269.09,393.26,339.78,347.24,304.43
LAT_FORM_FB_AD_TP_095.jpg,1,0.971,435.98,254.19,568.45,310.16,502.21,282.17
LAT_FORM_FB_AD_TP_095.jpg,2,0.963,451.25,65.38,565.85,139.19,508.55,102.29
LAT_FORM_FB_AD_TP_095.jpg,3,0.944,269.27,243.44,395.96,303.52,332.62,273.48
LAT_FORM_FB_AD_TP_095.jpg,4,0.943,426.8,424.04,574.65,486.9,500.73,455.47
LAT_FORM_FB_AD_TP_095.jpg,5,0.943,363.6,319.64,492.37,376.95,427.98,348.29
LAT_FORM_FB_AD_TP_095.jpg,6,0.942,357.1,163.26,492.34,213.75,424.72,188.5
LAT_FORM_FB_AD_TP_095.jpg,7,0.933,185.67,352.0,325.61,401.43,255.64,376.71
LAT_FORM_FB_AD_TP_095.jpg,8,0.425,256.24,459.2,393.86,519.43,325.05,489.31
LAT_FORM_FB_AD_TP_096.jpg,1,0.952,22.16,170.68,138.91,232.75,80.53,201.71
LAT_FORM_FB_AD_TP_096.jpg,2,0.939,450.44,180.34,555.31,249.96,502.87,215.15
LAT_FORM_FB_AD_TP_096.jpg,3,0.934,231.95,162.59,335.16,225.1,283.55,193.84
LAT_FORM_FB_AD_TP_096.jpg,4,0.931,689.92,208.25,796.81,267.89,743.37,238.07
LAT_FORM_FB_AD_TP_096.jpg,5,0.927,130.28,257.42,241.89,315.29,186.09,286.36
LAT_FORM_FB_AD_TP_096.jpg,6,0.926,572.56,286.45,684.95,329.3,628.76,307.87
LAT_FORM_FB_AD_TP_096.jpg,7,0.925,809.34,303.92,922.97,347.9,866.16,325.91
LAT_FORM_FB_AD_TP_096.jpg,8,0.914,327.19,262.56,429.53,324.58,378.36,293.57
LAT_FORM_FB_AD_TP_097.jpg,1,0.958,134.28,227.48,227.85,331.93,181.06,279.71
LAT_FORM_FB_AD_TP_097.jpg,2,0.95,694.96,245.12,775.84,342.74,735.4,293.93
LAT_FORM_FB_AD_TP_097.jpg,3,0.948,350.8,249.53,421.66,350.14,386.23,299.83
LAT_FORM_FB_AD_TP_097.jpg,4,0.938,0.44,179.24,105.03,280.37,52.74,229.81
LAT_FORM_FB_AD_TP_097.jpg,5,0.929,241.44,178.9,311.77,285.36,276.6,232.13
LAT_FORM_FB_AD_TP_097.jpg,6,0.902,814.69,287.89,909.54,371.6,862.12,329.75
LAT_FORM_FB_AD_TP_097.jpg,7,0.839,479.11,203.34,541.44,313.52,510.28,258.43
LAT_FORM_FB_AD_TP_097.jpg,8,0.627,586.9,257.01,656.13,363.28,621.51,310.14
LAT_FORM_FB_AD_TP_098.jpg,1,0.963,220.92,240.46,303.17,336.35,262.04,288.4
LAT_FORM_FB_AD_TP_098.jpg,2,0.96,125.44,242.79,205.42,352.71,165.43,297.75
LAT_FORM_FB_AD_TP_098.jpg,3,0.96,0.0,224.81,86.07,337.68,43.03,281.25
LAT_FORM_FB_AD_TP_098.jpg,4,0.953,475.9,240.87,529.66,349.76,502.78,295.32
LAT_FORM_FB_AD_TP_098.jpg,5,0.948,703.65,268.7,760.44,372.48,732.04,320.59
LAT_FORM_FB_AD_TP_098.jpg,6,0.938,350.09,248.27,414.96,346.53,382.53,297.4
LAT_FORM_FB_AD_TP_098.jpg,7,0.937,595.38,268.75,656.54,364.6,625.96,316.68
LAT_FORM_FB_AD_TP_098.jpg,8,0.935,831.09,258.49,902.68,359.71,866.88,309.1
LAT_FORM_FB_AD_TP_099.jpg,1,0.959,0.0,264.69,77.13,345.96,38.57,305.32
LAT_FORM_FB_AD_TP_099.jpg,2,0.95,446.29,288.47,548.87,360.81,497.58,324.64
LAT_FORM_FB_AD_TP_099.jpg,3,0.942,102.32,280.06,197.42,351.57,149.87,315.81
LAT_FORM_FB_AD_TP_099.jpg,4,0.928,565.15,290.35,675.47,356.12,620.31,323.23
LAT_FORM_FB_AD_TP_099.jpg,5,0.926,331.2,290.92,431.93,350.95,381.57,320.93
LAT_FORM_FB_AD_TP_099.jpg,6,0.918,820.83,290.9,913.94,374.5,867.39,332.7
LAT_FORM_FB_AD_TP_099.jpg,7,0.91,202.11,291.34,305.37,345.51,253.74,318.42
LAT_FORM_FB_AD_TP_099.jpg,8,0.669,689.44,295.39,784.43,373.14,736.93,334.26
LAT_FORM_FB_AD_TP_100.jpg,1,0.943,705.3,311.12,794.46,364.63,749.88,337.88
LAT_FORM_FB_AD_TP_100.jpg,2,0.942,470.95,271.61,532.7,342.99,501.83,307.3
LAT_FORM_FB_AD_TP_100.jpg,3,0.931,512.84,378.98,566.94,442.01,539.89,410.49
LAT_FORM_FB_AD_TP_100.jpg,4,0.928,593.25,304.06,669.45,361.19,631.35,332.63
LAT_FORM_FB_AD_TP_100.jpg,5,0.926,531.8,198.36,587.15,262.52,559.48,230.44
LAT_FORM_FB_AD_TP_100.jpg,6,0.922,656.08,379.69,729.18,439.78,692.63,409.74
LAT_FORM_FB_AD_TP_100.jpg,7,0.883,623.35,137.68,689.57,200.23,656.46,168.95
LAT_FORM_FB_AD_TP_100.jpg,8,0.657,646.86,226.12,728.32,287.55,687.59,256.84
LAT_FORM_FB_AD_TP_100.jpg,9,0.44,646.85,226.54,727.83,288.08,687.34,257.31
LAT_FORM_FB_AD_TP_102.jpg,1,0.951,641.92,59.8,721.79,139.73,681.85,99.76
LAT_FORM_FB_AD_TP_102.jpg,2,0.95,765.44,230.17,853.31,292.32,809.37,261.24
LAT_FORM_FB_AD_TP_102.jpg,3,0.946,571.76,146.36,642.26,209.13,607.01,177.75
LAT_FORM_FB_AD_TP_102.jpg,4,0.938,657.87,231.16,734.3,289.25,696.09,260.2
LAT_FORM_FB_AD_TP_102.jpg,5,0.936,573.53,378.58,649.78,438.27,611.65,408.42
LAT_FORM_FB_AD_TP_102.jpg,6,0.934,713.66,147.9,788.8,200.96,751.23,174.43
LAT_FORM_FB_AD_TP_102.jpg,7,0.932,690.71,313.61,779.31,371.79,735.01,342.7
LAT_FORM_FB_AD_TP_102.jpg,8,0.925,523.56,273.84,591.67,328.36,557.61,301.1
LAT_FORM_FB_AD_TP_103.jpg,1,0.946,648.89,101.82,731.08,170.32,689.99,136.07
LAT_FORM_FB_AD_TP_103.jpg,2,0.945,518.45,300.8,581.41,378.84,549.93,339.82
LAT_FORM_FB_AD_TP_103.jpg,3,0.939,568.95,184.67,635.53,245.89,602.24,215.28
LAT_FORM_FB_AD_TP_103.jpg,4,0.937,568.59,411.06,631.6,486.39,600.1,448.72
LAT_FORM_FB_AD_TP_103.jpg,5,0.929,702.47,359.38,775.52,424.17,739.0,391.77
LAT_FORM_FB_AD_TP_103.jpg,6,0.929,654.89,258.7,726.35,324.49,690.62,291.6
LAT_FORM_FB_AD_TP_103.jpg,7,0.92,747.51,272.32,838.88,334.88,793.2,303.6
LAT_FORM_FB_AD_TP_103.jpg,8,0.91,704.37,189.89,777.83,251.84,741.1,220.87
LAT_FORM_FB_AD_TP_104.jpg,1,0.954,418.41,64.51,481.12,147.3,449.76,105.9
LAT_FORM_FB_AD_TP_104.jpg,2,0.951,334.42,202.13,395.78,291.33,365.1,246.73
LAT_FORM_FB_AD_TP_104.jpg,3,0.941,528.0,385.19,587.34,457.92,557.67,421.56
LAT_FORM_FB_AD_TP_104.jpg,4,0.932,248.22,285.32,337.26,347.02,292.74,316.17
LAT_FORM_FB_AD_TP_104.jpg,5,0.92,321.66,357.52,399.77,456.44,360.72,406.98
LAT_FORM_FB_AD_TP_104.jpg,6,0.918,513.5,191.83,584.14,261.4,548.82,226.61
LAT_FORM_FB_AD_TP_104.jpg,7,0.917,597.09,287.07,654.09,355.08,625.59,321.07
LAT_FORM_FB_AD_TP_104.jpg,8,0.913,431.7,272.69,509.81,351.39,470.76,312.04
LAT_FORM_FB_AD_TP_105.jpg,1,0.965,587.49,297.3,654.62,359.11,621.05,328.21
LAT_FORM_FB_AD_TP_105.jpg,2,0.963,329.42,216.07,401.66,272.76,365.54,244.42
LAT_FORM_FB_AD_TP_105.jpg,3,0.953,485.43,15.63,553.98,84.85,519.7,50.24
LAT_FORM_FB_AD_TP_105.jpg,4,0.953,589.1,113.26,652.43,177.93,620.77,145.59
LAT_FORM_FB_AD_TP_105.jpg,5,0.944,398.25,139.94,458.94,202.2,428.6,171.07
LAT_FORM_FB_AD_TP_105.jpg,6,0.942,647.53,209.06,729.65,265.06,688.59,237.06
LAT_FORM_FB_AD_TP_105.jpg,7,0.936,400.71,291.28,472.5,349.35,436.6,320.31
LAT_FORM_FB_AD_TP_105.jpg,8,0.471,513.92,188.67,579.01,259.95,546.46,224.31
LAT_FORM_FB_AD_TP_106.jpg,1,0.948,663.24,34.24,732.7,108.04,697.97,71.14
LAT_FORM_FB_AD_TP_106.jpg,2,0.945,484.95,206.29,548.14,262.22,516.55,234.25
LAT_FORM_FB_AD_TP_106.jpg,3,0.943,487.91,64.79,538.35,134.54,513.13,99.67
LAT_FORM_FB_AD_TP_106.jpg,4,0.943,717.95,121.12,796.19,183.52,757.07,152.32
LAT_FORM_FB_AD_TP_106.jpg,5,0.931,401.27,132.86,466.15,201.31,433.71,167.08
LAT_FORM_FB_AD_TP_106.jpg,6,0.928,640.58,213.23,727.23,267.36,683.91,240.3
LAT_FORM_FB_AD_TP_106.jpg,7,0.925,579.13,99.35,647.15,171.49,613.14,135.42
LAT_FORM_FB_AD_TP_106.jpg,8,0.775,579.07,0.0,640.29,39.27,609.68,19.63
LAT_FORM_FB_AD_TP_107.jpg,1,0.954,314.08,356.89,399.2,447.15,356.64,402.02
LAT_FORM_FB_AD_TP_107.jpg,2,0.941,494.18,374.88,578.73,453.74,536.46,414.31
LAT_FORM_FB_AD_TP_107.jpg,3,0.937,401.78,270.99,473.85,349.92,437.81,310.45
LAT_FORM_FB_AD_TP_107.jpg,4,0.932,404.22,100.08,463.81,195.21,434.02,147.65
LAT_FORM_FB_AD_TP_107.jpg,5,0.919,322.34,176.57,394.04,266.55,358.19,221.56
LAT_FORM_FB_AD_TP_107.jpg,6,0.913,503.45,191.52,573.34,270.64,538.39,231.08
LAT_FORM_FB_AD_TP_107.jpg,7,0.908,592.16,255.02,669.84,355.93,631.0,305.47
LAT_FORM_FB_AD_TP_107.jpg,8,0.832,229.71,262.34,309.54,349.69,269.63,306.02
LAT_FORM_FB_AD_TP_108.jpg,1,0.947,652.13,275.62,710.62,355.25,681.38,315.44
LAT_FORM_FB_AD_TP_108.jpg,2,0.933,477.5,273.95,534.93,343.43,506.22,308.69
LAT_FORM_FB_AD_TP_108.jpg,3,0.929,570.05,366.46,625.54,436.81,597.79,401.63
LAT_FORM_FB_AD_TP_108.jpg,4,0.927,378.83,181.08,446.82,257.24,412.82,219.16
LAT_FORM_FB_AD_TP_108.jpg,5,0.89,289.91,294.97,359.59,364.96,324.75,329.96
LAT_FORM_FB_AD_TP_108.jpg,6,0.889,567.38,207.51,615.78,278.47,591.58,242.99
LAT_FORM_FB_AD_TP_108.jpg,7,0.88,365.74,376.79,430.55,445.78,398.14,411.29
LAT_FORM_FB_AD_TP_108.jpg,8,0.442,484.29,107.44,532.4,180.16,508.34,143.8
LAT_FORM_FB_AD_TP_108.jpg,9,0.402,484.42,107.24,531.9,180.13,508.16,143.69
LAT_FORM_FB_AD_TP_109.jpg,1,0.948,348.4,275.8,407.55,351.12,377.97,313.46
LAT_FORM_FB_AD_TP_109.jpg,2,0.948,537.22,108.33,583.91,183.75,560.57,146.04
LAT_FORM_FB_AD_TP_109.jpg,3,0.946,691.14,278.42,761.96,340.43,726.55,309.42
LAT_FORM_FB_AD_TP_109.jpg,4,0.944,439.65,358.07,497.66,440.05,468.66,399.06
LAT_FORM_FB_AD_TP_109.jpg,5,0.942,435.67,184.14,496.66,252.55,466.16,218.35
LAT_FORM_FB_AD_TP_109.jpg,6,0.938,524.27,282.98,583.81,351.4,554.04,317.19
LAT_FORM_FB_AD_TP_109.jpg,7,0.937,612.87,353.59,671.0,413.9,641.94,383.74
LAT_FORM_FB_AD_TP_109.jpg,8,0.923,619.45,211.24,672.58,275.28,646.02,243.26
LAT_FORM_FB_AD_TP_110.jpg,1,0.949,633.24,351.43,704.44,419.76,668.84,385.59
LAT_FORM_FB_AD_TP_110.jpg,2,0.946,558.23,114.62,621.63,187.85,589.93,151.23
LAT_FORM_FB_AD_TP_110.jpg,3,0.944,468.0,181.81,524.9,254.08,496.45,217.94
LAT_FORM_FB_AD_TP_110.jpg,4,0.942,547.86,289.81,617.02,361.5,582.44,325.66
LAT_FORM_FB_AD_TP_110.jpg,5,0.94,472.41,380.55,547.51,447.26,509.96,413.91
LAT_FORM_FB_AD_TP_110.jpg,6,0.94,715.34,293.27,820.24,354.12,767.79,323.7
LAT_FORM_FB_AD_TP_110.jpg,7,0.936,386.8,284.54,444.85,354.25,415.83,319.4
LAT_FORM_FB_AD_TP_110.jpg,8,0.929,638.34,203.08,699.23,277.83,668.79,240.46
LAT_FORM_FB_AD_TP_111.jpg,1,0.954,481.22,225.71,563.44,302.35,522.33,264.03
LAT_FORM_FB_AD_TP_111.jpg,2,0.947,404.46,96.84,466.05,171.18,435.25,134.01
LAT_FORM_FB_AD_TP_111.jpg,3,0.937,363.19,216.49,430.87,264.35,397.03,240.42
LAT_FORM_FB_AD_TP_111.jpg,4,0.899,395.16,353.1,453.35,388.84,424.25,370.97
LAT_FORM_FB_AD_TP_111.jpg,5,0.887,383.75,281.12,436.92,321.37,410.33,301.24
LAT_FORM_FB_AD_TP_111.jpg,6,0.886,535.91,100.86,590.12,160.86,563.01,130.86
LAT_FORM_FB_AD_TP_111.jpg,7,0.856,543.29,319.81,596.61,357.72,569.95,338.76
LAT_FORM_FB_AD_TP_111.jpg,8,0.833,509.61,38.4,550.1,107.01,529.85,72.71
LAT_FORM_FB_AD_TP_111.jpg,9,0.815,467.61,0.0,510.03,66.14,488.82,33.07
LAT_FORM_FB_AD_TP_111.jpg,10,0.771,574.95,171.93,665.24,270.82,620.1,221.38
LAT_FORM_FB_AD_TP_111.jpg,11,0.769,579.99,382.9,632.89,423.58,606.44,403.24
LAT_FORM_FB_AD_TP_111.jpg,12,0.739,446.22,175.81,484.15,226.18,465.19,200.99
LAT_FORM_FB_AD_TP_111.jpg,13,0.69,444.3,407.46,483.43,448.93,463.87,428.2
LAT_FORM_FB_AD_TP_111.jpg,14,0.638,639.43,287.28,698.37,326.29,668.9,306.79
LAT_FORM_FB_AD_TP_112.jpg,1,0.95,472.06,190.06,544.63,247.31,508.35,218.68
LAT_FORM_FB_AD_TP_112.jpg,2,0.945,471.9,414.48,546.44,476.86,509.17,445.67
LAT_FORM_FB_AD_TP_112.jpg,3,0.937,634.17,198.0,710.27,258.8,672.22,228.4
LAT_FORM_FB_AD_TP_112.jpg,4,0.933,380.49,513.88,458.36,587.11,419.43,550.49
LAT_FORM_FB_AD_TP_112.jpg,5,0.93,553.73,64.32,629.62,128.96,591.67,96.64
LAT_FORM_FB_AD_TP_112.jpg,6,0.927,557.49,314.85,628.51,370.53,593.0,342.69
LAT_FORM_FB_AD_TP_112.jpg,7,0.926,286.29,436.03,371.79,496.52,329.04,466.28
LAT_FORM_FB_AD_TP_112.jpg,8,0.898,380.4,311.13,463.87,368.57,422.13,339.85
